Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
3643	 1.54631	 2.95943	 6.84843	 0.57058	 0.00000	 0.00000	-1311.443995231	-14271.494473020	1157.054520706
3644	 1.54631	 3.41116	 7.60391	 0.64414	 0.00000	 0.00000	-1313.687496914	-14263.583473675	1126.708504536
3645	 1.99944	 3.41116	 6.76337	 0.64414	 0.00000	 0.00000	-1313.092510550	-14265.222551434	1134.297445934
3646	 1.99944	 4.21114	 7.82220	 0.64414	 0.00000	 0.00000	-1315.440416659	-14258.912442989	1104.508276396
3647	 1.99944	 4.21114	 7.82220	 0.64414	 0.00000	 0.00000	-1316.660734278	-14256.892088411	1090.284745636
3648	 2.54504	 5.11528	 9.50163	 0.78244	 0.00000	 0.00000	-1319.525442145	-14258.160004439	1062.905582993
3649	 2.00188	 4.02357	 7.47378	 0.61545	 0.00000	 0.00000	-1316.503967095	-14258.034265009	1092.994594062
3650	 2.46658	 4.02357	 7.47378	 0.61545	 0.00000	 0.00000	-1317.174513239	-14267.423784324	1095.678651932
3651	 2.26498	 3.69472	 9.32138	 0.56515	 0.00000	 0.00000	-1315.822363969	-14265.610476316	1107.386836625
3652	 2.26498	 2.88783	 9.32138	 0.56515	 0.00000	 0.00000	-1315.400060631	-14266.688570616	1112.687964305
3653	 2.26498	 2.88783	 9.32138	 0.56515	 0.00000	 0.00000	-1315.686322062	-14269.345574360	1112.482353741
3654	 2.11894	 3.88815	 9.32138	 0.56515	 0.00000	 0.00000	-1315.777785634	-14261.034813068	1103.256956728
3655	 2.81390	 3.88815	 9.32138	 0.56515	 0.00000	 0.00000	-1317.699229530	-14265.385607339	1088.393312039
3656	 1.60563	 2.64184	 7.09148	 0.38400	 0.00000	 0.00000	-1312.846748709	-14270.162287026	1141.694799937
3657	 2.05842	 3.38685	 9.09131	 0.49229	 0.00000	 0.00000	-1318.206532078	-14266.244523203	1084.179202423
3658	 1.67471	 2.28475	 6.13295	 0.33209	 0.00000	 0.00000	-1310.580519902	-14273.880191012	1168.074991996
3659	 2.36965	 3.23284	 8.67790	 0.46990	 0.00000	 0.00000	-1315.717939460	-14260.630860394	1103.451465791
3660	 2.36965	 4.43216	 8.67790	 0.46990	 0.00000	 0.00000	-1318.791663148	-14266.927050939	1079.010419461
3661	 2.36965	 4.43216	 8.67790	 0.46990	 0.00000	 0.00000	-1317.326325670	-14268.548882958	1095.285626253
3662	 2.36965	 4.43216	 8.67790	 0.46990	 0.00000	 0.00000	-1319.893969129	-14270.353586700	1071.413895407
3663	 2.36965	 4.34284	 8.67790	 0.46990	 0.00000	 0.00000	-1319.058651726	-14268.506241679	1077.919724423
3664	 2.36965	 3.56764	 8.67790	 0.46990	 0.00000	 0.00000	-1315.903431476	-14271.588261129	1112.553946374
3665	 2.36965	 4.25667	 8.67790	 0.46990	 0.00000	 0.00000	-1318.370397125	-14272.225774334	1088.521803081
3666	 3.02796	 4.25667	 8.67790	 0.46990	 0.00000	 0.00000	-1320.319335852	-14270.067177955	1066.873819431
3667	 2.56416	 5.97205	 7.90927	 0.46990	 0.00000	 0.00000	-1320.405424652	-14272.053472810	1067.999226293
3668	 3.46444	 7.50761	 7.90927	 0.46990	 0.00000	 0.00000	-1320.116220036	-14266.263634002	1065.101433645
3669	 2.99342	 4.76951	 6.83394	 0.40601	 0.00000	 0.00000	-1320.234167374	-14270.717079012	1068.375405274
3670	 3.63582	 5.79306	 8.30052	 0.49314	 0.00000	 0.00000	-1322.967412642	-14269.750099447	1040.075973025
3671	 3.63582	 5.79306	 8.30052	 0.49314	 0.00000	 0.00000	-1321.966791576	-14279.756013356	1060.088097598
3672	 3.63582	 5.79306	 8.30052	 0.49314	 0.00000	 0.00000	-1323.318266911	-14274.352523576	1041.169854463
3673	 1.92909	 4.19439	 6.00989	 0.35705	 0.00000	 0.00000	-1316.049350833	-14276.341887134	1115.848378803
3674	 2.58648	 5.62375	 8.05793	 0.47873	 0.00000	 0.00000	-1318.013525209	-14256.640497658	1076.505245563
3675	 4.35744	 6.36259	 7.75867	 0.54163	 0.00000	 0.00000	-1322.333931150	-14265.795972582	1042.456661083
3676	 3.15292	 4.60379	 5.61395	 0.39191	 0.00000	 0.00000	-1319.193378890	-14277.628751758	1085.694962858
3677	 2.89459	 4.13594	 5.61395	 0.39191	 0.00000	 0.00000	-1316.810402409	-14279.046469099	1110.942445011
3678	 2.21196	 3.15659	 5.61395	 0.39191	 0.00000	 0.00000	-1317.384629067	-14276.794991170	1102.948700496
3679	 2.21196	 2.75976	 5.61395	 0.39191	 0.00000	 0.00000	-1312.760337364	-14274.339619009	1146.736245367
3680	 2.84409	 3.54844	 6.65439	 0.50390	 0.00000	 0.00000	-1317.229065874	-14272.714906958	1100.424248217
3681	 3.48832	 2.51522	 6.65439	 0.50390	 0.00000	 0.00000	-1316.784468333	-14267.072121638	1099.227438303
3682	 5.30056	 3.82191	10.11145	 0.76569	 0.00000	 0.00000	-1321.756899445	-14263.429367740	1045.860373291
3683	 4.43156	 3.19533	 8.45372	 0.57048	 0.00000	 0.00000	-1316.815297672	-14261.768003247	1093.615026523
3684	 2.91070	 3.19533	 8.45372	 0.64850	 0.00000	 0.00000	-1318.115072210	-14265.883521054	1084.732798952
3685	 2.91070	 3.19533	 8.45372	 0.64850	 0.00000	 0.00000	-1317.418788382	-14271.568618407	1097.380734582
3686	 4.83761	 2.59184	 8.68427	 0.85901	 0.00000	 0.00000	-1321.034952741	-14273.056511885	1062.706984475
3687	 4.83761	 2.02246	 8.68427	 0.85901	 0.00000	 0.00000	-1319.087946587	-14268.613261602	1077.733795736
3688	 4.83761	 3.12067	 8.68427	 0.99050	 0.00000	 0.00000	-1316.081147025	-14262.474690111	1101.663219865
3689	 4.83761	 3.48292	 7.03873	 0.99050	 0.00000	 0.00000	-1316.008828745	-14259.580170435	1099.491882981
3690	 3.98562	 3.48292	 5.46029	 0.99050	 0.00000	 0.00000	-1314.990772448	-14257.527670026	1107.619945543
3691	 3.98562	 3.48292	 7.63078	 0.99050	 0.00000	 0.00000	-1318.145222551	-14266.159542454	1084.707316943
3692	 3.49825	 3.48292	 7.63078	 0.99050	 0.00000	 0.00000	-1318.104926538	-14265.597570146	1084.548304768
3693	 3.49825	 3.48292	 7.63078	 0.99050	 0.00000	 0.00000	-1316.976465823	-14262.235353503	1092.470695277
3694	 3.49825	 4.43893	 7.63078	 0.99050	 0.00000	 0.00000	-1316.259166674	-14259.785937534	1097.194270793
3695	 2.52749	 4.43893	 7.63078	 0.91747	 0.00000	 0.00000	-1315.602054618	-14266.512344248	1110.491798067
3696	 2.52749	 4.43893	 9.93196	 0.91747	 0.00000	 0.00000	-1315.275825980	-14260.083879114	1107.325619312
3697	 3.18748	 4.43893	 7.05990	 0.91747	 0.00000	 0.00000	-1315.993074607	-14261.679261326	1101.748515258
3698	 3.32285	 4.62745	 8.48113	 0.95643	 0.00000	 0.00000	-1316.990046717	-14259.269985598	1089.369518428
3699	 3.32285	 4.62745	 6.54884	 0.95643	 0.00000	 0.00000	-1316.222633770	-14256.410470505	1094.184132804
3700	 3.32285	 4.62745	 6.54884	 0.95643	 0.00000	 0.00000	-1317.218467672	-14266.220364689	1094.035687965
3701	 2.22674	 4.39822	 4.38856	 0.64093	 0.00000	 0.00000	-1312.525328975	-14267.092725053	1141.839435300
3702	 2.22674	 4.39822	 4.38856	 0.64093	 0.00000	 0.00000	-1313.609315194	-14269.148439298	1133.055287359
3703	 1.95537	 4.39822	 4.38856	 0.64093	 0.00000	 0.00000	-1314.741915317	-14275.765678388	1128.346525222
3704	 2.47183	 4.39822	 4.78858	 0.64093	 0.00000	 0.00000	-1313.115243878	-14272.558831507	1141.406392727
3705	 2.84316	 6.68503	10.21516	 0.97418	 0.00000	 0.00000	-1319.566734444	-14267.379456291	1071.712111851
3706	 2.84316	 8.44032	 8.97807	 0.97418	 0.00000	 0.00000	-1319.928203526	-14269.475729971	1070.193694712
3707	 2.84316	 5.86204	 6.87622	 0.97418	 0.00000	 0.00000	-1318.944829393	-14265.615469444	1076.167175516
3708	 2.22510	 5.86204	 6.87622	 0.97418	 0.00000	 0.00000	-1316.430232261	-14255.912984657	1091.610662052
3709	 2.22510	 4.86006	 7.87845	 0.97418	 0.00000	 0.00000	-1316.098437461	-14260.182617510	1099.198242904
3710	 2.03078	 3.29229	 5.33700	 0.65993	 0.00000	 0.00000	-1312.925523261	-14263.283158866	1134.027926259
3711	 2.65146	 4.09630	 5.33700	 0.77727	 0.00000	 0.00000	-1315.233317358	-14260.378463922	1108.045290340
3712	 3.07082	 4.09630	 5.33700	 0.77727	 0.00000	 0.00000	-1316.127227723	-14272.880671414	1111.608394187
3713	 3.99594	 4.09630	 5.33700	 0.91202	 0.00000	 0.00000	-1318.153459765	-14266.191492925	1084.656895274
3714	 2.86804	 5.63786	 6.48658	 0.91202	 0.00000	 0.00000	-1318.151476045	-14268.419652186	1086.904891738
3715	 3.86848	 8.25541	 7.50716	 1.23016	 0.00000	 0.00000	-1319.694604215	-14261.078808698	1064.132766551
3716	 3.86848	 7.19949	 7.50716	 1.23016	 0.00000	 0.00000	-1319.320389154	-14254.334708121	1061.130816577
3717	 3.86848	 7.19949	 7.50716	 1.00253	 0.00000	 0.00000	-1317.078484262	-14254.811144923	1084.026302302
3718	 3.86848	 5.04107	 7.50716	 1.00253	 0.00000	 0.00000	-1318.931789937	-14263.082714212	1073.764814845
3719	 3.11984	 4.06551	 4.63399	 0.80852	 0.00000	 0.00000	-1314.842937596	-14263.039106850	1114.609730894
3720	 3.32102	 5.24317	 5.97634	 1.04272	 0.00000	 0.00000	-1318.850838069	-14264.902453797	1076.394073109
3721	 2.60022	 4.10519	 4.67922	 0.81641	 0.00000	 0.00000	-1312.046294021	-14264.829337815	1144.366397607
3722	 3.28847	 5.19177	 5.91775	 1.03250	 0.00000	 0.00000	-1318.398435138	-14265.043243075	1081.058891696
3723	 2.53519	 6.67683	 5.91775	 1.03250	 0.00000	 0.00000	-1317.967145304	-14268.856012282	1089.184559246
3724	 3.40607	 5.77835	 5.91775	 1.03250	 0.00000	 0.00000	-1316.408064421	-14263.775975115	1099.695330902
3725	 3.40607	 4.24886	 4.45516	 1.03250	 0.00000	 0.00000	-1316.660572261	-14267.243943562	1100.638220952
3726	 4.37329	 5.45541	 4.80294	 1.32570	 0.00000	 0.00000	-1317.906687775	-14264.388537702	1085.321659949
3727	 3.73121	 5.90133	 4.09779	 1.13107	 0.00000	 0.00000	-1315.745196560	-14261.315364534	1103.863398931
3728	 4.84615	 5.90133	 4.09779	 1.13107	 0.00000	 0.00000	-1317.012198862	-14267.054610391	1096.932621776
3729	 3.69606	 5.90133	 4.09779	 1.13107	 0.00000	 0.00000	-1316.522683236	-14270.269468512	1105.042636153
3730	 3.69606	 5.90133	 4.09779	 1.13107	 0.00000	 0.00000	-1317.331228870	-14269.967567936	1096.655279232
3731	 4.18987	 6.68977	 4.64527	 1.28218	 0.00000	 0.00000	-1318.912610099	-14272.231214381	1083.105113386
3732	 3.19701	 8.32234	 4.64527	 1.06499	 0.00000	 0.00000	-1317.557757205	-14274.380293073	1098.802721022
3733	 3.19701	 8.32234	 3.96232	 1.06499	 0.00000	 0.00000	-1318.149377037	-14274.200006303	1092.706235932
3734	 4.07048	 8.32234	 5.39934	 1.06499	 0.00000	 0.00000	-1318.908874610	-14275.200745274	1086.111999172
3735	 4.07048	 8.32234	 5.39934	 1.06499	 0.00000	 0.00000	-1318.828332827	-14268.016478171	1079.733149901
3736	 3.12715	 6.41093	 4.65209	 1.06499	 0.00000	 0.00000	-1317.257949608	-14259.662532341	1087.083036266
3737	 3.12715	 5.59352	 4.65209	 1.06499	 0.00000	 0.00000	-1315.787591296	-14259.052827720	1101.176914758
3738	 2.97332	 4.49772	 3.74072	 0.85635	 0.00000	 0.00000	-1316.667746408	-14266.440069969	1099.762605894
3739	 3.18427	 4.81682	 4.00612	 0.91711	 0.00000	 0.00000	-1316.593792681	-14268.838609970	1102.900683164
3740	 3.18427	 4.81682	 5.23458	 0.91711	 0.00000	 0.00000	-1317.223807606	-14272.334206894	1100.096130832
3741	 3.18427	 4.81682	 4.33355	 0.91711	 0.00000	 0.00000	-1315.410809500	-14271.461193964	1117.353098968
3742	 3.91551	 5.92296	 5.32871	 1.12771	 0.00000	 0.00000	-1317.779557310	-14272.892569532	1095.096996433
3743	 3.91551	 5.13035	 5.03749	 1.12771	 0.00000	 0.00000	-1317.047489078	-14264.627624740	1094.152733956
3744	 3.91551	 5.13035	 5.03749	 1.00768	 0.00000	 0.00000	-1316.967396572	-14274.825885279	1105.151919559
3745	 3.91551	 6.84728	 5.03749	 1.00768	 0.00000	 0.00000	-1319.945156920	-14283.587653409	1084.136084208
3746	 3.91551	 6.84728	 5.03749	 1.00768	 0.00000	 0.00000	-1318.119537925	-14267.989953520	1086.794574266
3747	 5.67693	 8.37212	 6.15931	 1.23209	 0.00000	 0.00000	-1320.698750152	-14266.300996603	1059.313495083
3748	 5.37353	 6.47570	 4.40723	 1.23209	 0.00000	 0.00000	-1320.419253733	-14264.626598829	1060.434061496
3749	 5.37353	 6.47570	 4.40723	 1.23209	 0.00000	 0.00000	-1318.324623630	-14263.509185951	1080.262949651
3750	 5.37353	 5.22184	 5.35604	 1.23209	 0.00000	 0.00000	-1319.292110423	-14258.235648854	1065.314544620
3751	 5.37353	 5.22184	 5.35604	 1.23209	 0.00000	 0.00000	-1319.286717491	-14267.396201752	1074.529026847
3752	 7.46374	 6.51123	 6.67856	 1.53632	 0.00000	 0.00000	-1322.874096339	-14261.025982926	1032.285019538
3753	 5.22036	 4.55415	 4.67119	 1.00655	 0.00000	 0.00000	-1317.505806579	-14269.704161497	1094.646095711
3754	 5.22036	 4.55415	 5.98653	 1.00655	 0.00000	 0.00000	-1317.058878067	-14266.498274937	1095.909494268
3755	 4.16390	 3.63250	 4.77501	 0.80285	 0.00000	 0.00000	-1315.336849864	-14266.715163214	1113.346664579
3756	 4.16390	 4.13912	 4.77501	 0.94073	 0.00000	 0.00000	-1318.589146931	-14266.031164700	1080.139695390
3757	 4.16390	 4.13912	 4.77501	 0.94073	 0.00000	 0.00000	-1317.290126439	-14263.253019919	1090.351755532
3758	 6.76653	 5.29145	 6.10437	 1.20263	 0.00000	 0.00000	-1322.777287667	-14269.757749088	1041.984872419
3759	 4.81120	 3.76237	 4.34038	 0.85510	 0.00000	 0.00000	-1317.741303805	-14272.133682682	1094.720644633
3760	 3.09236	 3.17493	 3.66269	 0.72159	 0.00000	 0.00000	-1314.633322386	-14278.563989970	1132.230766115
3761	 2.52789	 3.17493	 3.66269	 0.72159	 0.00000	 0.00000	-1313.781127576	-14269.534214334	1131.722938575
3762	 3.62884	 4.55768	 5.25788	 1.03586	 0.00000	 0.00000	-1317.509328365	-14267.242035285	1092.148751631
3763	 5.25090	 3.38114	 5.25788	 1.03586	 0.00000	 0.00000	-1316.462795515	-14262.041085148	1097.413130002
3764	 3.80151	 3.38114	 5.25788	 1.03586	 0.00000	 0.00000	-1317.767914784	-14262.050669535	1084.371521698
3765	 4.85765	 4.32049	 6.71864	 1.32365	 0.00000	 0.00000	-1319.870000486	-14263.440487272	1064.740482415
3766	 4.85765	 4.32049	 6.71864	 1.32365	 0.00000	 0.00000	-1318.230031924	-14261.983437213	1079.683117969
3767	 4.85765	 3.87750	 6.71864	 1.14055	 0.00000	 0.00000	-1318.372608190	-14270.582728039	1086.856646138
3768	 4.85765	 4.71148	 6.71864	 1.14055	 0.00000	 0.00000	-1317.970081309	-14265.932484558	1086.231671464
3769	 4.02072	 3.89974	 5.56108	 0.94405	 0.00000	 0.00000	-1318.011234815	-14269.011656603	1088.899308455
3770	 4.02072	 3.89974	 5.56108	 0.94405	 0.00000	 0.00000	-1317.047481220	-14268.077037188	1097.602224988
3771	 4.02072	 3.89974	 5.56108	 0.94405	 0.00000	 0.00000	-1318.341640036	-14267.859531673	1084.443131316
3772	 3.74649	 4.85085	 6.91738	 1.17429	 0.00000	 0.00000	-1319.251288154	-14262.554895357	1070.042013817
3773	 3.43274	 3.31928	 5.77139	 0.80353	 0.00000	 0.00000	-1314.658526522	-14269.149654429	1122.564389208
3774	 3.07944	 4.06954	 8.39856	 0.98515	 0.00000	 0.00000	-1319.654109267	-14267.798558422	1071.257465755
3775	 3.07944	 4.06954	 6.59829	 0.98515	 0.00000	 0.00000	-1319.797241921	-14264.223887111	1066.251467901
3776	 3.07944	 4.06954	 7.79239	 0.98515	 0.00000	 0.00000	-1317.335470178	-14259.740239853	1086.385538070
3777	 3.73480	 4.06954	 6.19989	 0.98515	 0.00000	 0.00000	-1317.168284187	-14263.750086808	1092.067244934
3778	 4.63946	 4.06954	 6.19989	 0.98515	 0.00000	 0.00000	-1316.626288782	-14261.801696330	1095.538808510
3779	 3.39033	 4.06954	 8.51843	 0.98515	 0.00000	 0.00000	-1317.379048818	-14258.155090258	1084.364602082
3780	 3.39033	 3.59410	 8.51843	 0.98515	 0.00000	 0.00000	-1317.972421833	-14266.315401479	1086.591183154
3781	 3.39033	 3.59410	 8.51843	 0.98515	 0.00000	 0.00000	-1317.161119047	-14264.314169629	1092.702979157
3782	 3.34688	 3.54804	 6.06752	 0.70162	 0.00000	 0.00000	-1313.649877004	-14271.362534552	1134.863764511
3783	 3.34688	 3.54804	 6.06752	 0.70162	 0.00000	 0.00000	-1316.318382569	-14267.941981075	1104.758155385
3784	 4.52353	 4.79541	 8.20066	 0.94828	 0.00000	 0.00000	-1319.407788519	-14262.310642411	1068.232757223
3785	 4.52353	 3.60768	 8.20066	 0.94828	 0.00000	 0.00000	-1319.823940111	-14269.302423035	1071.063021925
3786	 4.52353	 3.60768	 8.20066	 0.94828	 0.00000	 0.00000	-1318.369512515	-14263.149780165	1079.454655011
3787	 4.52353	 3.08028	 7.11497	 0.77708	 0.00000	 0.00000	-1315.399178146	-14265.056282265	1111.064500802
3788	 4.52353	 3.08028	 7.11497	 0.77708	 0.00000	 0.00000	-1317.648820741	-14271.568703625	1095.080496215
3789	 4.15546	 3.08028	 7.11497	 0.77708	 0.00000	 0.00000	-1319.452929749	-14267.672537491	1073.143240000
3790	 4.15546	 3.08028	 7.11497	 0.77708	 0.00000	 0.00000	-1317.940228827	-14264.127320073	1084.725031803
3791	 3.22099	 3.08028	 8.14113	 0.81512	 0.00000	 0.00000	-1318.094191175	-14274.127798755	1093.185887009
3792	 3.22099	 3.60964	 8.14113	 0.81512	 0.00000	 0.00000	-1315.690799849	-14271.727619211	1114.819620720
3793	 3.86239	 2.94545	 5.87288	 0.81512	 0.00000	 0.00000	-1316.519646193	-14269.828502110	1104.632040176
3794	 3.86239	 2.94545	 7.55910	 0.98394	 0.00000	 0.00000	-1315.742003963	-14267.393558574	1109.973518946
3795	 3.86239	 3.54948	 7.55910	 0.98394	 0.00000	 0.00000	-1315.858805411	-14262.517528779	1103.929474674
3796	 3.01874	 3.86903	10.23881	 0.98394	 0.00000	 0.00000	-1317.345988516	-14264.177412482	1090.717527319
3797	 3.01874	 3.86903	10.23881	 0.98394	 0.00000	 0.00000	-1317.086198763	-14261.420054123	1090.558066498
3798	 2.14424	 3.08377	 7.27271	 0.69890	 0.00000	 0.00000	-1311.933303711	-14264.629043419	1145.296006311
3799	 2.69051	 4.07590	 9.12551	 0.87696	 0.00000	 0.00000	-1316.884770873	-14263.416380940	1094.568672214
3800	 3.33377	 4.07590	 9.12551	 0.87696	 0.00000	 0.00000	-1317.110018976	-14259.628391109	1088.528201350
3801	 3.33377	 2.89436	 9.12551	 0.73313	 0.00000	 0.00000	-1314.646858776	-14263.059206531	1116.590618774
3802	 3.33377	 2.17323	 9.12551	 0.73313	 0.00000	 0.00000	-1315.642691620	-14267.308711768	1110.881795567
3803	 3.33377	 2.17323	 6.61612	 0.73313	 0.00000	 0.00000	-1314.777478686	-14261.041742933	1113.266956077
3804	 4.58642	 2.98982	 9.10209	 1.00859	 0.00000	 0.00000	-1318.226705942	-14257.075235472	1074.808176053
3805	 4.77727	 2.90758	 7.28897	 0.80768	 0.00000	 0.00000	-1316.346244132	-14263.255959882	1099.793518563
3806	 4.77727	 4.10784	 8.73401	 1.13964	 0.00000	 0.00000	-1319.826904075	-14252.795988854	1054.526948108
3807	 5.46487	 3.26521	 6.94242	 0.90587	 0.00000	 0.00000	-1318.909253601	-14269.760343569	1080.667807556
3808	 5.65460	 4.24715	 6.94242	 0.84648	 0.00000	 0.00000	-1317.427337465	-14260.382249460	1086.108874810
3809	 5.65460	 4.24715	 5.66049	 0.84648	 0.00000	 0.00000	-1318.588677538	-14260.682905476	1074.796130098
3810	 3.96622	 4.24715	 5.03183	 0.84648	 0.00000	 0.00000	-1319.353342526	-14271.100000023	1077.566574767
3811	 3.96622	 4.24715	 7.30385	 0.84648	 0.00000	 0.00000	-1318.255368629	-14269.478383554	1086.924697265
3812	 3.96622	 2.95136	 6.36319	 0.84648	 0.00000	 0.00000	-1317.505010814	-14259.999478265	1084.949370122
3813	 3.10098	 1.98758	 4.28526	 0.57006	 0.00000	 0.00000	-1314.696676389	-14266.487745715	1119.520981823
3814	 3.10098	 2.51623	 5.28915	 0.57006	 0.00000	 0.00000	-1311.188613672	-14266.881089255	1154.994952532
3815	 4.38376	 2.68300	 5.63971	 0.60784	 0.00000	 0.00000	-1314.551144858	-14258.372555308	1112.861106732
3816	 4.38376	 2.17591	 5.63971	 0.60784	 0.00000	 0.00000	-1313.464534023	-14269.990567580	1135.345227347
3817	 4.38376	 2.17591	 6.69322	 0.60784	 0.00000	 0.00000	-1315.777559568	-14276.973707935	1119.198112250
3818	 6.16353	 3.05930	 9.41059	 0.85462	 0.00000	 0.00000	-1319.125042733	-14265.825242167	1074.574814837
3819	 4.14897	 2.05936	 6.33473	 0.57529	 0.00000	 0.00000	-1314.261678477	-14266.905891039	1124.289106273
3820	 4.14897	 2.44776	 6.33473	 0.57529	 0.00000	 0.00000	-1314.302496688	-14266.603909641	1123.578942760
3821	 6.05409	 3.57172	 9.24350	 0.83944	 0.00000	 0.00000	-1319.510886932	-14257.847195231	1062.738325915
3822	 4.75975	 3.57172	 9.24350	 0.83944	 0.00000	 0.00000	-1321.270920087	-14260.988170702	1048.278969836
3823	 3.26725	 2.85942	 5.97472	 0.57622	 0.00000	 0.00000	-1316.032856885	-14269.772329545	1109.443760697
3824	 3.26725	 2.85942	 5.97472	 0.57622	 0.00000	 0.00000	-1315.298138667	-14263.984163279	1111.002776611
3825	 2.08260	 4.05359	 5.97472	 0.57622	 0.00000	 0.00000	-1314.864048181	-14266.420476437	1117.779994629
3826	 3.08488	 4.93893	 8.85014	 0.85354	 0.00000	 0.00000	-1321.547159590	-14265.300299212	1049.828703313
3827	 2.94028	 3.98236	 7.13604	 0.68823	 0.00000	 0.00000	-1316.564036597	-14266.607324967	1100.966958994
3828	 2.94028	 4.43509	 5.62440	 0.68823	 0.00000	 0.00000	-1315.574685455	-14260.074333493	1104.327478941
3829	 3.98528	 4.43509	 5.62440	 0.68823	 0.00000	 0.00000	-1317.535832390	-14259.124851280	1083.766527376
3830	 5.54288	 6.16849	 7.82262	 0.95721	 0.00000	 0.00000	-1321.450187018	-14264.388653106	1049.886782929
3831	 5.15092	 4.94200	 7.82262	 0.81479	 0.00000	 0.00000	-1319.474025752	-14260.516183510	1065.775925995
3832	 5.15092	 4.94200	 7.82262	 0.81479	 0.00000	 0.00000	-1318.913845498	-14255.872619417	1066.734164437
3833	 2.61283	 3.96873	 6.28205	 0.65433	 0.00000	 0.00000	-1316.673157503	-14260.948374290	1094.216799264
3834	 2.61283	 3.96873	 7.85333	 0.65433	 0.00000	 0.00000	-1315.732773040	-14257.207823480	1099.880093083
3835	 2.08489	 3.27610	 6.48276	 0.54013	 0.00000	 0.00000	-1312.391840167	-14259.659732304	1135.741330632
3836	 1.91146	 3.00359	 5.38015	 0.49520	 0.00000	 0.00000	-1310.163098687	-14264.162208403	1162.531221537
3837	 2.69380	 5.30548	 7.81589	 0.71939	 0.00000	 0.00000	-1317.377532628	-14257.459424182	1083.684097901
3838	 2.69380	 3.77783	 7.81589	 0.71939	 0.00000	 0.00000	-1318.361389007	-14259.445010527	1075.831120456
3839	 3.15277	 4.47759	 6.74211	 0.71939	 0.00000	 0.00000	-1317.916114942	-14257.314494556	1078.153345133
3840	 4.11320	 4.47759	 5.37841	 0.71939	 0.00000	 0.00000	-1316.235259679	-14259.050213190	1096.697616403
3841	 4.11320	 4.47759	 5.37841	 0.71939	 0.00000	 0.00000	-1318.110120994	-14258.441206264	1077.339996328
3842	 4.11320	 5.67449	 6.95563	 0.71939	 0.00000	 0.00000	-1317.947123350	-14263.365423314	1083.894189818
3843	 4.11320	 5.67449	 5.71249	 0.71939	 0.00000	 0.00000	-1318.531582769	-14257.317030344	1072.001202649
3844	 4.11320	 5.67449	 5.71249	 0.71939	 0.00000	 0.00000	-1318.254266777	-14256.426345916	1073.883678141
3845	 4.11320	 4.76417	 5.71249	 0.71939	 0.00000	 0.00000	-1318.388130982	-14251.363697500	1067.482387681
3846	 5.51398	 4.76417	 5.71249	 0.71939	 0.00000	 0.00000	-1318.726332127	-14258.285211741	1071.021890472
3847	 5.51398	 4.76417	 6.45358	 0.71939	 0.00000	 0.00000	-1317.341498943	-14262.606547862	1089.191558432
3848	 3.62605	 3.13297	 4.24394	 0.47308	 0.00000	 0.00000	-1315.092772522	-14277.159663363	1126.231938146
3849	 7.24931	 3.78091	 7.73058	 0.65441	 0.00000	 0.00000	-1320.962751496	-14268.863413433	1059.235898477
3850	 6.24321	 3.78091	 7.73058	 0.65441	 0.00000	 0.00000	-1320.228159555	-14264.265745414	1061.984149866
3851	 6.24321	 3.78091	 7.73058	 0.65441	 0.00000	 0.00000	-1321.170472870	-14269.220682796	1057.515954100
3852	 5.35663	 3.78091	 7.73058	 0.65441	 0.00000	 0.00000	-1322.235184450	-14272.639878333	1050.288033828
3853	 4.19005	 2.95749	 6.04699	 0.51189	 0.00000	 0.00000	-1315.845397308	-14269.286526421	1110.832553342
3854	 3.22097	 2.95749	 6.04699	 0.51189	 0.00000	 0.00000	-1315.236416215	-14271.338493619	1118.974331473
3855	 4.75012	 4.36156	 8.91779	 0.75491	 0.00000	 0.00000	-1322.718186727	-14273.827643895	1046.645776623
3856	 4.20624	 3.35153	 6.85265	 0.58009	 0.00000	 0.00000	-1317.684101250	-14271.738689236	1094.897676739
3857	 6.50676	 5.18458	10.60056	 0.89736	 0.00000	 0.00000	-1322.462762844	-14266.234707531	1041.607079087
3858	 6.50676	 5.18458	10.60056	 0.89736	 0.00000	 0.00000	-1323.591939072	-14269.641217833	1033.721827114
3859	 4.87455	 4.71599	 7.45983	 0.63149	 0.00000	 0.00000	-1318.717938590	-14273.941785227	1086.762399324
3860	 4.87455	 3.75179	 5.48617	 0.63149	 0.00000	 0.00000	-1321.347091194	-14277.449261553	1063.978349608
3861	 4.76509	 3.22535	 5.48617	 0.63149	 0.00000	 0.00000	-1315.568125497	-14262.486130862	1106.804875887
3862	 8.72953	 4.61665	 7.85269	 0.90389	 0.00000	 0.00000	-1320.698430524	-14261.659697588	1054.675392345
3863	 6.33206	 4.61665	 7.85269	 0.89352	 0.00000	 0.00000	-1322.940500487	-14276.698569679	1047.293564812
3864	 7.09019	 4.61665	 7.17599	 0.89352	 0.00000	 0.00000	-1322.541537124	-14267.336146041	1041.920774799
3865	 5.66327	 3.68754	 5.73181	 0.71370	 0.00000	 0.00000	-1320.396261277	-14264.771013894	1060.808401121
3866	 5.66327	 4.74301	 5.73181	 0.71370	 0.00000	 0.00000	-1320.161413813	-14271.586742637	1069.972604506
